Chiptime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)
	0.0806	-0.0312	0.9995	-0.9155	0.3052	-0.2441
	0.062	-0.0386	1.0107	-0.3052	0.4883	-0.1831
	0.0239	-0.0308	0.9985	-0.1221	0.7324	-0.3662
	0.0459	-0.0361	1.0049	-0.3662	0.7324	-0.3052
	-0.0137	-0.0186	1.0059	-0.1221	0.6104	-0.2441
	-0.0552	0.002	1.0156	0.1221	0.3662	-0.1831
	-0.0776	0.0234	0.9868	0.3052	0.2441	-0.1221
	-0.0708	0.0376	0.9985	0.1831	-0.3052	-0.061
	-0.0293	0.0347	0.98	-0.2441	-0.1831	0.1831
	0.0098	0.0259	0.9893	-0.7324	-0.061	0.1221
	0.0474	-0.0029	1.0068	-0.9766	-0.1221	0.061
	0.0771	-0.0254	1.002	-0.9766	0.2441	-0.1221
	0.0732	-0.0361	1.0059	-0.7324	0.3052	-0.3052
	0.0542	-0.0391	1.0044	-0.3052	0.6104	-0.2441
	0.0063	-0.0225	1.002	-0.2441	0.6714	-0.3052
	-0.0425	-0.0078	1.0205	-0.061	0.4272	-0.1221
	-0.0278	-0.0156	1.0063	-0.2441	0.6714	-0.2441
	-0.0605	0.0034	1.0103	0.1831	0.2441	-0.1831
	-0.0791	0.0283	0.9858	0.1831	0.2441	-0.1831
	-0.0674	0.0396	1.0015	0.1831	-0.1831	0.061
	-0.0205	0.0356	0.9878	-0.3052	-0.1221	0.0
	0.022	0.019	0.9927	-0.8545	-0.1831	0.1221
	0.061	-0.0044	0.9995	-0.9766	-0.061	0.1221
	0.0815	-0.0269	0.9976	-0.9155	0.3662	-0.2441
	0.0698	-0.0347	1.0132	-0.5493	0.5493	-0.1221
	0.0415	-0.0356	1.0049	-0.1831	0.7324	-0.1221
	-0.0176	-0.0151	1.0039	-0.1831	0.6104	-0.3052
	-0.0571	-0.002	1.0093	0.1831	0.3052	-0.3052
	-0.0767	0.019	0.9917	0.1221	0.2441	-0.1831
	-0.0791	0.0352	0.9976	0.1221	-0.1831	0.061
	-0.0835	0.0288	0.9863	0.2441	0.1831	-0.1831
	-0.0757	0.0361	0.9937	0.2441	-0.2441	0.0
	-0.0781	0.0352	0.9946	-0.1831	-0.3052	0.1831
	-0.0542	0.0381	0.9897	-0.4272	-0.2441	0.1221
	-0.0186	0.0352	0.9863	-0.7935	-0.1831	0.1831
	0.0117	0.0249	0.9883	-0.6714	-0.1221	0.2441
	0.0352	0.0063	0.9995	-0.7935	-0.1831	0.1831
	0.0664	-0.0127	0.998	-0.9766	0.1221	0.1221
	0.083	-0.0288	1.0	-0.7324	0.2441	0.0
	0.0786	-0.0361	1.0166	-0.5493	0.4272	0.0
	0.0493	-0.04	1.0049	-0.3662	0.5493	-0.1831
	0.0146	-0.0264	0.9995	-0.1221	0.7935	-0.1221
	-0.0303	-0.0171	1.0078	0.061	0.6104	-0.1831
	-0.0605	0.0024	1.0103	0.1221	0.4272	-0.061
	-0.0762	0.0171	0.9961	0.2441	0.3052	-0.061
	-0.0552	0.0034	1.0137	0.3052	0.3052	-0.2441
	-0.0732	0.0205	0.9961	0.2441	0.1831	-0.061
	-0.085	0.0312	0.9893	0.1831	-0.061	-0.061
	-0.064	0.0366	0.9995	0.1221	-0.2441	0.0
	-0.0273	0.0352	0.9844	-0.1221	-0.061	0.2441
	0.0034	0.0283	0.9858	-0.7324	-0.1221	0.0
	0.0381	0.0054	0.9985	-0.9155	-0.1221	0.1831
	0.0684	-0.0132	1.0029	-0.9766	0.0	0.1221
	0.0796	-0.0278	0.9976	-0.9766	0.4272	-0.061
	0.0684	-0.0356	1.0078	-0.5493	0.5493	0.061
	0.0547	-0.0361	1.0049	-0.3662	0.6714	-0.1221
	0.0156	-0.0239	0.999	-0.2441	0.7935	0.0
	-0.0337	-0.0112	1.0088	-0.3052	0.3662	-0.3662
	-0.0596	0.0039	1.0088	0.1221	0.2441	-0.1831
	-0.041	-0.0073	1.0215	0.061	0.6104	-0.1221
	-0.0728	0.0093	1.0063	0.1221	0.3052	-0.061
	-0.082	0.0308	0.9878	0.1221	0.061	0.061
	-0.0601	0.042	0.9985	0.2441	-0.1831	0.061
	-0.02	0.0356	0.9785	-0.3052	-0.1831	0.0
	0.0181	0.0186	0.9951	-0.7935	-0.1831	0.1831
	0.0596	-0.0039	1.0039	-0.9155	-0.061	0.061
	0.0801	-0.0278	1.0	-0.9155	0.1831	-0.1831
	0.0688	-0.0376	1.0093	-0.4883	0.4272	-0.1221
	0.0386	-0.0332	0.9995	-0.3052	0.6714	-0.1221
	-0.0142	-0.0181	1.0078	-0.061	0.7324	-0.3052
	-0.0122	-0.0166	1.0068	0.061	0.3662	-0.1831
	-0.0518	-0.0024	1.0137	0.1831	0.3052	0.0
	-0.0737	0.0166	0.9966	0.3052	0.1831	-0.061
	-0.0625	0.0059	1.0107	0.2441	0.3662	-0.061
	-0.0786	0.0234	0.9883	0.3052	0.3052	-0.061
	-0.0781	0.041	1.0024	0.2441	-0.1831	0.0
	-0.0371	0.0386	0.9897	0.0	-0.3662	0.061
	-0.001	0.0303	0.9829	-0.6714	-0.1831	0.0
	0.0327	0.0063	1.001	-0.9155	-0.3052	0.061
	0.0674	-0.0132	0.9985	-0.8545	-0.1221	0.1831
	0.0825	-0.0283	1.0049	-0.9155	0.3052	-0.1221
	0.0669	-0.0386	1.0093	-0.4883	0.3052	-0.3052
	0.0396	-0.0312	1.002	-0.1831	0.7324	-0.3662
